Station	Lat	Lon	State
US10kear002	40.5178	-98.7817	NE
US10kear003	40.5828	-98.8472	NE
US10kear004	40.5516	-98.997	NE
US10kear005	40.3622	-99.1735	NE
US10kear006	40.4968	-98.9416	NE
US10kear008	40.4759	-99.0851	NE
US10kear009	40.351	-99.0469	NE
US10kear011	40.4877	-98.9526	NE
US10kear012	40.4368	-98.7998	NE
US10kear013	40.4246	-99.0675	NE
US10kear014	40.3981	-98.7991	NE
US10kear015	40.5011	-98.9488	NE
US10keit001	41.2012	-101.665	NE
US10keit002	41.0622	-101.427	NE
US10keit003	41.2084	-101.7673	NE
US10keit004	41.0691	-101.5807	NE
US10keit005	41.1842	-101.3396	NE
US10keit006	41.2844	-101.3469	NE
US10keit007	41.0945	-101.884	NE
US10keit008	41.1234	-101.7512	NE
US10keit009	41.1112	-101.6527	NE
US10keit011	41.2386	-101.8566	NE
US10keit013	41.1089	-101.8264	NE
US10keit014	41.1638	-101.3071	NE
US10keit015	41.1361	-101.719	NE
US10keit018	41.2119	-101.8374	NE
US10keit019	41.0991	-101.2871	NE
US10keit020	41.0171	-101.3722	NE
US10keya001	42.9584	-100.0216	NE
US10keya002	42.9838	-100.1711	NE
US10keya003	42.943	-99.9812	NE
US10keya004	42.9078	-100.0956	NE
US10kimb001	41.229	-103.6492	NE
US10kimb002	41.2375	-103.6662	NE
US10kimb003	41.22	-103.77	NE
US10kimb004	41.2366	-103.4867	NE
US10kimb005	41.0482	-103.5079	NE
US10kimb007	41.2564	-103.6063	NE
US10kimb008	41.2341	-103.7263	NE
US10kimb009	41.3382	-103.7327	NE
US10kimb010	41.3113	-103.7822	NE
US10kimb013	41.2894	-103.5118	NE
US10kimb014	41.2996	-103.5903	NE
US10kimb015	41.1306	-103.3957	NE
US10kimb021	41.2296	-103.8541	NE
US10kimb023	41.0622	-103.7745	NE
US10knox001	42.531	-98.0989	NE
US10knox003	42.525	-97.5736	NE
US10knox004	42.7382	-97.4985	NE
US10knox005	42.5999	-97.6445	NE
US10knox006	42.8198	-97.7152	NE
US10knox007	42.6575	-98.2502	NE
US10knox008	42.45	-98.15	NE
US10knox009	42.5981	-98.0318	NE
US10knox010	42.7037	-98.2092	NE
US10knox011	42.6281	-98.0855	NE
US10knox012	42.7186	-97.7594	NE
US10knox013	42.4448	-98.1372	NE
US10knox014	42.4672	-97.7639	NE
US10knox015	42.564	-98.27	NE
US10knox016	42.7277	-97.7924	NE
US10knox017	42.8309	-97.5234	NE
US10knox018	42.7661	-97.5637	NE
US10knox019	42.7273	-97.5044	NE
US10lanc001	40.7633	-96.6833	NE
US10lanc005	40.8382	-96.5899	NE
US10lanc006	40.8081	-96.643	NE
US10lanc007	41.0032	-96.6763	NE
US10lanc009	40.7352	-96.6498	NE
US10lanc011	40.7504	-96.6128	NE
US10lanc012	40.7544	-96.7611	NE
US10lanc013	40.8416	-96.5141	NE
US10lanc014	40.5529	-96.5009	NE
US10lanc015	40.5847	-96.4922	NE
US10lanc016	40.9502	-96.8007	NE
US10lanc017	40.6667	-96.5067	NE
US10lanc018	40.829	-96.6711	NE
US10lanc019	40.7845	-96.6156	NE
US10lanc022	40.6974	-96.6855	NE
US10lanc024	40.7733	-96.6712	NE
US10lanc025	40.86	-96.69	NE
US10lanc027	40.838	-96.6085	NE
US10lanc029	40.6166	-96.5595	NE
US10lanc030	40.7887	-96.6927	NE
US10lanc031	40.9192	-96.536	NE
US10lanc033	40.8381	-96.7859	NE
US10lanc034	40.7466	-96.6568	NE
US10lanc039	40.9034	-96.7122	NE
US10lanc040	40.8011	-96.6106	NE
US10lanc041	40.7923	-96.6923	NE
US10lanc042	40.8462	-96.7086	NE
US10lanc043	40.779	-96.6473	NE
US10lanc047	40.7773	-96.733	NE
US10lanc049	40.7392	-96.6529	NE
US10lanc050	40.7988	-96.6969	NE
US10lanc052	40.6519	-96.6271	NE
US10lanc066	40.6934	-96.4893	NE
US10lanc067	40.7889	-96.7413	NE
US10lanc068	41.0211	-96.848	NE
US10lanc070	40.7909	-96.63	NE
US10lanc071	40.7229	-96.6208	NE
US10lanc072	40.9756	-96.7835	NE
US10lanc077	40.7961	-96.6946	NE
US10linc002	41.1336	-100.799	NE
US10linc003	41.0322	-100.8012	NE
US10linc004	41.221	-101.0835	NE
US10linc006	41.1296	-100.7949	NE
US10linc007	41.0036	-101.1049	NE
US10linc009	40.7771	-100.5496	NE
US10linc012	41.0215	-100.3648	NE
US10linc013	41.1327	-100.7921	NE
US10linc014	41.0743	-100.2847	NE
US10linc015	41.0813	-100.7854	NE
US10linc016	40.9888	-100.9151	NE
US10linc017	41.1987	-100.7017	NE
US10linc018	41.1294	-100.7497	NE
US10linc019	41.0575	-100.7573	NE
US10linc022	41.0466	-100.747	NE
US10linc023	41.134	-101.1422	NE
US10linc024	41.2074	-100.7222	NE
US10linc025	41.1282	-101.4735	NE
US10linc027	41.3736	-100.4496	NE
US10linc028	41.258	-100.5988	NE
US10linc031	41.182	-100.7158	NE
US10linc032	41.2136	-100.7632	NE
US10linc033	41.1675	-101.1375	NE
US10linc034	41.0887	-100.8676	NE
US10linc035	41.0844	-100.7844	NE
US10linc036	41.1666	-101.1259	NE
US10linc037	41.2286	-101.0567	NE
US10linc039	41.1204	-101.0156	NE
US10linc040	41.0829	-101.2404	NE
US10linc041	41.1471	-100.769	NE
US10linc042	40.9954	-100.7584	NE
US10linc045	41.818	-100.482	NE
US10linc047	40.8603	-100.7018	NE
US10linc048	41.1612	-101.152	NE
US10linc049	40.7887	-100.67	NE
US10linc051	40.7292	-101.1292	NE
US10linc052	41.133	-101.0551	NE
US10linc054	41.1426	-100.7725	NE
US10linc056	41.094	-100.7886	NE
US10linc058	41.1288	-100.7441	NE
US10linc060	41.1243	-100.7879	NE
US10linc069	40.8348	-101.1623	NE
US10linc071	40.9079	-100.8678	NE
US10loga002	41.6089	-100.5509	NE
US10loga003	41.4239	-100.5026	NE
US10loga004	41.4783	-100.5114	NE
US10loga005	41.4078	-100.3959	NE
US10loga006	41.6577	-100.5488	NE
US10loga007	41.4805	-100.5099	NE
US10loup001	41.8224	-99.2806	NE
US10loup003	41.8687	-99.2908	NE
US10loup005	41.9398	-99.4823	NE
US10loup006	41.8713	-99.6604	NE
US10madi001	42.0484	-97.3999	NE
US10madi002	41.9859	-97.4129	NE
US10madi003	42.0313	-97.732	NE
US10madi005	41.994	-97.4624	NE
US10madi006	42.0261	-97.4007	NE
US10madi008	42.0224	-97.3712	NE
US10madi009	41.9902	-97.8142	NE
US10madi010	42.0509	-97.4395	NE
US10madi011	41.9838	-97.4856	NE
US10madi017	42.029	-97.4185	NE
US10madi018	42.0268	-97.41	NE
US10madi020	41.9007	-97.7366	NE
US10mcph002	41.6272	-100.9021	NE
US10mcph004	41.6722	-100.7203	NE
US10mcph005	41.6172	-101.4061	NE
US10mcph006	41.5487	-100.9585	NE
US10merr001	41.0358	-98.1466	NE
US10merr002	41.1161	-97.9929	NE
US10merr004	41.2245	-97.7912	NE
US10merr005	41.2202	-98.2546	NE
US10merr006	41.2047	-97.9454	NE
US10merr007	41.1563	-98.2311	NE
US10merr008	41.226	-98.05	NE
US10merr009	41.102	-98.2847	NE
US10merr010	40.9309	-98.2767	NE
US10merr011	41.3191	-97.6653	NE
US10merr012	40.9884	-98.2054	NE
US10merr014	41.0758	-98.0985	NE
US10merr015	41.1146	-97.9952	NE
US10merr016	41.1885	-97.8148	NE
US10merr018	41.2491	-98.2576	NE
US10morr001	41.8982	-103.3598	NE
US10morr003	41.9386	-103.2463	NE
US10morr004	41.4538	-102.7852	NE
US10morr005	41.7116	-103.2331	NE
US10morr006	41.7081	-103.1199	NE
US10morr007	41.4759	-102.8713	NE
US10morr008	41.6266	-103.0435	NE
US10morr013	41.6878	-103.2538	NE
US10morr014	41.6261	-102.926	NE
US10morr016	41.8159	-103.2215	NE
US10morr017	41.5173	-103.2491	NE
US10morr021	41.6328	-102.954	NE
US10nanc001	41.4246	-97.7717	NE
US10nanc003	41.3315	-98.1584	NE
US10nanc004	41.3267	-97.9438	NE
US10nanc006	41.4677	-97.8733	NE
US10nema001	40.3878	-95.8337	NE
US10nema002	40.3956	-95.6601	NE
US10nema003	40.266	-95.911	NE
US10nema004	40.5175	-95.8653	NE
US10nema005	40.398	-95.6538	NE
US10nema006	40.4315	-95.8415	NE
US10nema007	40.3445	-95.6718	NE
US10nema008	40.4735	-95.9598	NE
US10nema009	40.4057	-95.9664	NE
US10nema010	40.4797	-95.9599	NE
US10nema012	40.4874	-95.7334	NE
US10nema013	40.4584	-96.0467	NE
US10nuck001	40.2922	-98.2614	NE
US10nuck002	40.1828	-97.9717	NE
US10nuck003	40.1383	-97.9337	NE
US10nuck004	40.288	-98.2581	NE
US10nuck005	40.1042	-98.0117	NE
US10nuck006	40.2348	-97.9049	NE
US10nuck007	40.348	-97.9553	NE
US10nuck008	40.3049	-98.1234	NE
US10nuck011	40.2049	-98.2053	NE
US10nuck013	40.0413	-97.9658	NE
US10nuck014	40.0257	-98.1994	NE
US10nuck016	40.1094	-98.1801	NE
US10nuck017	40.0167	-97.8457	NE
US10nuck018	40.2847	-97.8773	NE
US10nuck019	40.1986	-98.134	NE
US10nuck020	40.2859	-98.1236	NE
US10nuck021	40.3505	-98.1999	NE
US10nuck022	40.2026	-98.062	NE
US10nuck023	40.2759	-97.9318	NE
US10nuck024	40.3206	-98.2048	NE
US10nuck026	40.1974	-98.0686	NE
US10nuck027	40.2926	-98.0722	NE
US10nuck028	40.2909	-98.2569	NE
US10nuck030	40.1427	-97.8627	NE
US10nuck034	40.2913	-98.2123	NE
US10otoe001	40.5778	-96.3868	NE
US10otoe002	40.6101	-96.3665	NE
US10otoe003	40.6829	-95.8486	NE
US10otoe004	40.6821	-96.3876	NE
US10otoe005	40.5233	-96.1657	NE
US10otoe006	40.5671	-96.3023	NE
US10otoe007	40.5525	-96.108	NE
US10otoe008	40.7552	-96.4216	NE
US10otoe009	40.6564	-96.2243	NE
US10otoe010	40.5341	-96.0222	NE
US10otoe011	40.5479	-95.9716	NE
US10otoe012	40.5664	-95.841	NE
US10otoe013	40.6819	-96.2725	NE
US10otoe014	40.6682	-96.1067	NE
US10otoe015	40.7376	-96.295	NE
US10otoe016	40.7058	-96.3965	NE
US10otoe017	40.6548	-95.9348	NE
US10otoe019	40.6626	-96.1782	NE
US10otoe026	40.6805	-95.9663	NE
US10otoe027	40.5368	-96.3143	NE
US10otoe028	40.6635	-95.8646	NE
US10otoe030	40.537	-96.1218	NE
US10pawn002	40.1942	-96.3553	NE
US10pawn003	40.2327	-96.3912	NE
US10pawn004	40.2182	-96.1401	NE
US10pawn006	40.109	-96.0861	NE
US10pawn007	40.0587	-96.0903	NE
US10pawn008	40.2199	-96.3063	NE
US10pawn009	40.0136	-96.2747	NE
US10pawn010	40.0591	-96.1613	NE
US10pawn013	40.2065	-96.2944	NE
US10perk001	40.9528	-102.0538	NE
US10perk002	40.8486	-101.7216	NE
US10perk003	40.8267	-101.9196	NE
US10perk004	40.8881	-101.7293	NE
US10perk005	40.7619	-102.0439	NE
US10perk006	40.8476	-101.5412	NE
US10perk008	40.9595	-101.6733	NE
US10perk009	40.8064	-101.7277	NE
US10perk010	40.9324	-101.6089	NE
US10perk011	40.7634	-101.6076	NE
US10perk012	40.7121	-101.3412	NE
US10perk013	40.8483	-101.3881	NE
US10perk014	40.8726	-101.6597	NE
US10perk015	40.8902	-101.3414	NE
US10perk016	40.7866	-101.6656	NE
US10perk017	40.8	-101.3229	NE
US10perk018	40.796	-101.8564	NE
US10perk020	40.7067	-101.4981	NE
US10perk021	40.7981	-101.4038	NE
US10perk022	40.7497	-101.9165	NE
US10perk023	40.7571	-101.6272	NE
US10perk024	40.9773	-101.4284	NE
US10perk027	40.9297	-101.7477	NE
US10perk032	40.8342	-101.695	NE
US10perk034	40.8464	-101.3915	NE
US10perk036	40.6981	-102.0273	NE
US10perk037	40.8492	-101.7244	NE
US10perk038	40.894	-101.8122	NE
US10perk040	40.9494	-101.7572	NE
US10phel001	40.3797	-99.1797	NE
US10phel002	40.496	-99.2373	NE
US10phel003	40.6426	-99.275	NE
US10phel005	40.5542	-99.2919	NE
US10phel007	40.4411	-99.3803	NE
US10phel008	40.4489	-99.3672	NE
US10phel009	40.6422	-99.4358	NE
US10phel010	40.5642	-99.217	NE
US10phel011	40.4517	-99.5719	NE
US10phel013	40.5503	-99.3229	NE
US10phel014	40.4763	-99.5096	NE
US10phel015	40.5171	-99.2173	NE
US10pier002	42.3216	-97.7077	NE
US10pier003	42.1	-97.44	NE
US10pier004	42.1037	-97.5746	NE
US10pier005	42.355	-97.7962	NE
US10pier006	42.2646	-97.7561	NE
US10pier007	42.2342	-97.5104	NE
US10pier008	42.2214	-97.6994	NE
US10pier009	42.1977	-97.526	NE
US10pier010	42.2982	-97.7963	NE
US10pier011	42.337	-97.451	NE
US10pier013	42.1733	-97.64	NE
US10plat001	41.3878	-97.4313	NE
US10plat003	41.447	-97.3021	NE
US10plat004	41.4428	-97.3784	NE
US10plat008	41.5407	-97.6344	NE
US10plat012	41.4502	-97.3727	NE
US10plat013	41.4463	-97.3822	NE
US10plat014	41.6411	-97.4321	NE
US10plat018	41.5013	-97.3699	NE
US10plat020	41.4521	-97.3759	NE
US10plat022	41.4746	-97.3803	NE
US10plat023	41.6142	-97.5231	NE
US10polk001	41.113	-97.5828	NE
US10polk002	41.1168	-97.7164	NE
US10polk003	41.1742	-97.5505	NE
US10polk005	41.1702	-97.5514	NE
US10polk006	41.0972	-97.578	NE
US10polk011	41.1923	-97.6275	NE
US10polk012	41.2359	-97.5051	NE
US10polk013	41.2372	-97.5614	NE
US10polk014	41.2071	-97.4514	NE
US10polk015	41.1138	-97.6005	NE
US10polk016	41.3547	-97.425	NE
US10polk019	41.1065	-97.484	NE
US10polk020	41.1959	-97.6828	NE
US10polk021	41.2007	-97.6221	NE
US10red_001	40.1397	-100.6885	NE
US10red_002	40.208	-100.633	NE
US10red_003	40.1972	-100.6139	NE
US10red_004	40.1815	-100.7325	NE
US10red_005	40.2562	-100.4494	NE
US10red_006	40.1094	-100.2776	NE
US10red_007	40.2157	-100.4063	NE
US10red_008	40.0663	-100.2215	NE
US10red_009	40.1644	-100.2841	NE
US10red_011	40.023	-100.5626	NE
US10red_012	40.2422	-100.4825	NE
US10red_013	40.0378	-100.4151	NE
US10red_014	40.238	-100.7522	NE
US10red_015	40.3302	-100.2865	NE
US10red_017	40.1886	-100.6028	NE
US10red_018	40.2084	-100.6373	NE
US10red_019	40.265	-100.6531	NE
US10red_020	40.2973	-100.2131	NE
US10red_021	40.1905	-100.718	NE
US10red_022	40.208	-100.633	NE
US10red_023	40.2008	-100.4917	NE
US10red_024	40.2002	-100.6235	NE
US10rich001	40.1399	-95.9726	NE
US10rich002	40.16	-95.559	NE
US10rich003	40.0997	-95.8073	NE
US10rich005	40.2292	-95.963	NE
US10rich006	40.2224	-95.5778	NE
US10rich007	40.1164	-95.5256	NE
US10rich008	40.0769	-95.9322	NE
US10rich010	40.0582	-95.5736	NE
US10rich012	40.1022	-95.7174	NE
US10rich013	40.0052	-95.8484	NE
US10rock001	42.55	-99.5974	NE
US10rock002	42.4119	-99.3895	NE
US10rock003	42.5786	-99.5366	NE
US10rock004	42.4481	-99.3494	NE
US10rock005	42.7224	-99.4797	NE
US10sali001	40.4427	-97.0844	NE
US10sali002	40.6908	-97.0265	NE
US10sali003	40.3779	-97.1876	NE
US10sali004	40.3961	-96.9279	NE
US10sali005	40.4211	-97.3017	NE
US10sali006	40.4655	-97.2172	NE
US10sali007	40.5891	-97.2546	NE
US10sali008	40.5873	-97.0818	NE
US10sali010	40.6547	-97.2639	NE
US10sali011	40.3504	-97.3542	NE
US10sali012	40.4798	-97.2918	NE
US10sali015	40.6547	-96.9317	NE
US10sali016	40.6261	-97.1392	NE
US10sali019	40.371	-97.0795	NE
US10sali021	40.4832	-96.9655	NE
US10sali023	40.6562	-97.2849	NE
US10sali024	40.4803	-97.0389	NE
US10sali025	40.5674	-97.1693	NE
US10sali028	40.5447	-97.3116	NE
US10sali029	40.5827	-97.3329	NE
US10sali030	40.4521	-97.1645	NE
US10sali031	40.3624	-97.0867	NE
US10sarp002	41.0906	-95.9228	NE
US10sarp004	41.1295	-95.9617	NE
US10sarp005	41.1517	-96.0041	NE
US10sarp006	41.1056	-95.9386	NE
US10sarp007	41.1735	-95.9838	NE
US10sarp008	41.1733	-95.9867	NE
US10sarp009	41.1648	-95.9309	NE
US10sarp011	41.1344	-96.0037	NE
US10sarp012	41.1493	-95.9217	NE
US10sarp014	41.1273	-95.9105	NE
US10sarp015	41.1078	-95.9524	NE
US10sarp016	41.1135	-95.9648	NE
US10sarp017	41.151	-95.9433	NE
US10sarp018	41.1584	-95.9174	NE
US10sarp020	41.164	-96.1959	NE
US10sarp022	41.1469	-96.0668	NE
US10sarp024	41.1684	-96.026	NE
US10sarp028	41.1319	-96.0593	NE
US10sarp029	41.0846	-96.1262	NE
US10sarp031	41.1431	-96.0597	NE
US10sarp032	41.1687	-95.9212	NE
US10sarp035	41.1273	-96.2481	NE
US10sarp036	41.1486	-95.9229	NE
US10sarp038	41.166	-96.1705	NE
US10sarp039	41.1674	-95.95	NE
US10sarp048	41.1869	-96.1851	NE
US10saun001	41.0765	-96.7382	NE
US10saun002	41.054	-96.6451	NE
US10saun005	41.2882	-96.6431	NE
US10saun008	41.2228	-96.6279	NE
US10saun009	41.0604	-96.5828	NE
US10saun014	41.1912	-96.6166	NE
US10scot001	41.8262	-103.9472	NE
US10scot003	41.844	-103.44	NE
US10scot004	41.7026	-103.7175	NE
US10scot005	41.9894	-103.9365	NE
US10scot006	41.8863	-103.9672	NE
US10scot007	41.9618	-103.5192	NE
US10scot008	41.8458	-103.4672	NE
US10scot011	41.9182	-104.0372	NE
US10scot012	41.7199	-103.6684	NE
US10scot013	41.8841	-103.7149	NE
US10scot014	41.824	-103.6533	NE
US10scot016	41.8881	-103.6272	NE
US10scot017	41.9846	-103.812	NE
US10scot018	41.8279	-103.927	NE
US10scot019	41.7686	-103.6536	NE
US10scot020	41.935	-103.5792	NE
US10scot022	41.9571	-103.8471	NE
US10scot023	41.8667	-103.5969	NE
US10scot026	41.957	-103.7559	NE
US10scot027	41.9289	-103.6484	NE
US10scot028	41.7121	-103.9426	NE
US10scot034	41.8671	-103.6652	NE
US10scot039	41.8828	-103.6488	NE
US10scot041	41.8667	-103.5969	NE
US10sewa002	40.9309	-97.345	NE
US10sewa004	41.019	-97.2844	NE
US10sewa005	40.8157	-96.9506	NE
US10sewa006	40.9596	-97.0415	NE
US10sewa007	40.8726	-97.1127	NE
US10sewa009	40.7781	-97.0581	NE
US10sewa010	41.0006	-97.3461	NE
US10sewa011	40.7731	-97.0507	NE
US10sewa013	41.0044	-97.0566	NE
US10sewa014	40.873	-97.3044	NE
US10sewa015	40.9459	-97.3433	NE
US10sewa016	40.8292	-96.9898	NE
US10sewa017	40.7722	-97.0583	NE
US10sewa020	40.8872	-96.9894	NE
US10sewa021	40.9207	-97.0893	NE
US10sewa022	41.026	-97.1569	NE
US10sewa023	40.8911	-97.3456	NE
US10shem001	41.222	-99.1575	NE
US10shem002	41.049	-99.1624	NE
US10shem003	41.1426	-98.8593	NE
US10shem004	41.3331	-99.054	NE
US10shem008	41.2787	-98.9704	NE
US10shem009	41.2754	-99.0104	NE
US10shem010	41.2947	-99.0511	NE
US10shem011	41.2538	-98.7986	NE
US10shem012	41.194	-99.1407	NE
US10shem014	41.375	-98.9362	NE
US10shem016	41.1634	-99.1736	NE
US10sher001	42.8153	-102.1032	NE
US10sher002	42.6869	-102.7552	NE
US10sher003	42.535	-102.4789	NE
US10sher004	42.7134	-102.4657	NE
US10sher005	42.6149	-102.4964	NE
US10sher006	42.6474	-102.1995	NE
US10sher007	42.6001	-102.5571	NE
US10sher010	42.3789	-102.3589	NE
US10sher011	42.9809	-102.3209	NE
US10sher012	42.3371	-102.5072	NE
US10sher013	42.4377	-102.5322	NE
US10sher014	42.7966	-102.6972	NE
US10sher015	42.4489	-102.6948	NE
US10sher017	42.9929	-102.4713	NE
US10sher018	42.4565	-102.6458	NE
US10sher019	42.6743	-102.3829	NE
US10sher021	42.5046	-102.5666	NE
US10sher022	42.2297	-102.547	NE
US10sher023	42.874	-102.5471	NE
US10sher026	42.7892	-102.2954	NE
US10sher027	42.596	-102.7131	NE
US10sher028	42.7598	-102.3491	NE
US10sher029	42.4978	-102.7413	NE
US10sher030	42.5082	-102.7341	NE
US10sher031	42.7314	-102.0857	NE
US10sher032	42.712	-102.4637	NE
US10sher033	42.3561	-102.3013	NE
US10sher035	42.7001	-102.2033	NE
US10sher036	42.9591	-102.3346	NE
US10siou001	42.0008	-103.848	NE
US10siou002	42.5945	-103.8679	NE
US10siou004	42.9256	-103.7785	NE
US10siou005	42.3579	-103.7547	NE
US10siou006	42.5564	-103.5559	NE
US10stan002	41.8329	-97.3505	NE
US10stan003	41.9435	-97.2253	NE
US10stan006	42.0102	-97.0536	NE
US10stan007	41.7436	-97.3677	NE
US10stan008	41.9903	-97.2415	NE
US10stan009	42.0404	-97.1974	NE
US10stan010	41.8815	-97.1996	NE
US10stan011	41.9157	-97.3219	NE
US10stan012	41.9034	-97.0334	NE
US10stan013	41.9513	-97.2643	NE
US10stan014	41.9599	-97.3644	NE
US10thay001	40.3128	-97.8135	NE
US10thay002	40.0717	-97.5924	NE
US10thay003	40.3056	-97.637	NE
US10thay004	40.1578	-97.595	NE
US10thay005	40.3144	-97.5925	NE
US10thay006	40.0776	-97.7571	NE
US10thay007	40.2377	-97.7531	NE
US10thay008	40.3135	-97.8026	NE
US10thay009	40.2462	-97.3917	NE
US10thay010	40.3503	-97.3685	NE
US10thay011	40.0469	-97.5767	NE
US10thay012	40.1493	-97.4241	NE
US10thay013	40.0167	-97.3871	NE
US10thay014	40.1034	-97.4907	NE
US10thay015	40.1325	-97.7842	NE
US10thay017	40.1763	-97.5646	NE
US10thay018	40.171	-97.5764	NE
US10thay019	40.2629	-97.4639	NE
US10thay020	40.0027	-97.7648	NE
US10thay021	40.1441	-97.2312	NE
US10thay023	40.1754	-97.6598	NE
US10thom002	41.9785	-100.5703	NE
US10thom003	41.9841	-100.5975	NE
US10thom004	41.9007	-100.7699	NE
US10thom005	41.9887	-100.707	NE
US10thom006	41.9023	-100.3028	NE
US10thom007	41.7833	-100.8221	NE
US10thom008	42.1314	-100.4572	NE
US10thom009	41.9775	-100.5794	NE
US10thom010	41.976	-100.4567	NE
US10thom012	42.0428	-100.8355	NE
US10thom014	41.9723	-100.5742	NE
US10thur002	42.2032	-96.8233	NE
US10vall001	41.619	-98.9433	NE
US10vall002	41.5105	-98.883	NE
US10vall003	41.6335	-99.0738	NE
US10vall004	41.7187	-99.0065	NE
US10vall005	41.6614	-99.1449	NE
US10vall006	41.6219	-99.1247	NE
US10vall007	41.4236	-99.042	NE
US10vall008	41.4757	-98.8823	NE
US10vall009	41.4239	-99.1593	NE
US10vall010	41.5616	-99.1836	NE
US10vall011	41.5914	-98.7698	NE
US10vall012	41.5679	-99.0024	NE
US10vall013	41.6059	-99.1773	NE
US10vall014	41.5527	-99.0612	NE
US10vall015	41.5983	-98.9241	NE
US10vall017	41.71	-98.7756	NE
US10vall018	41.6693	-99.1267	NE
US10wash001	41.4139	-96.035	NE
US10wash003	41.4692	-96.1369	NE
US10wash004	41.5182	-96.1473	NE
US10wash005	41.6764	-96.3155	NE
US10wash006	41.4595	-96.0784	NE
US10wash010	41.6552	-96.3889	NE
US10wash011	41.5584	-96.2206	NE
US10wash012	41.4776	-96.2016	NE
US10wash014	41.5437	-96.1465	NE
US10wayn001	42.221	-96.9598	NE
US10wayn002	42.2361	-97.0074	NE
US10wayn003	42.2444	-97.0067	NE
US10wayn004	42.1937	-97.2936	NE
US10wayn005	42.2179	-97.2881	NE
US10wayn006	42.1108	-97.3056	NE
US10wayn007	42.2136	-97.2326	NE
US10wayn008	42.2296	-97.0294	NE
US10wayn010	42.2182	-97.2884	NE
US10webs001	40.3357	-98.4907	NE
US10webs002	40.3067	-98.5694	NE
US10webs003	40.2637	-98.331	NE
US10webs004	40.2972	-98.7267	NE
US10webs005	40.0625	-98.35	NE
US10webs007	40.026	-98.6892	NE
US10webs008	40.1045	-98.5204	NE
US10webs009	40.2786	-98.6577	NE
US10webs010	40.2422	-98.2928	NE
US10webs011	40.2083	-98.3293	NE
US10webs013	40.0891	-98.4366	NE
US10webs014	40.2109	-98.6741	NE
US10webs015	40.3144	-98.2739	NE
US10webs018	40.3362	-98.3725	NE
US10webs019	40.2799	-98.5158	NE
US10webs020	40.0717	-98.3293	NE
US10webs021	40.2833	-98.3859	NE
US10webs022	40.3278	-98.45	NE
US10whee001	41.9939	-98.6327	NE
US10whee002	41.9864	-98.5104	NE
US10whee003	41.9032	-98.3348	NE
US10whee004	41.7439	-98.4331	NE
US10whee006	41.7779	-98.3759	NE
US10whee007	42.0522	-98.5398	NE
US10whee009	41.8811	-98.5488	NE
US10whee010	41.9058	-98.6898	NE
US10york002	40.8683	-97.574	NE
US10york003	40.8622	-97.5935	NE
US10york008	41.0186	-97.672	NE
US10york009	40.745	-97.6008	NE
US10york010	40.8573	-97.6025	NE
US10york011	40.9149	-97.5677	NE
US10york012	40.889	-97.6761	NE
US10york014	40.7391	-97.4068	NE
US10york015	40.8765	-97.5904	NE
US10york017	41.0435	-97.427	NE
US10york018	40.8431	-97.5786	NE
US10york019	40.8868	-97.3948	NE
US10york020	40.9758	-97.7336	NE
US10york022	41.0284	-97.3984	NE
US10york023	41.0357	-97.5205	NE
US10york024	40.816	-97.806	NE
US10york025	40.8831	-97.6515	NE
US10york026	40.8121	-97.7354	NE
US10york027	40.8504	-97.4069	NE
US10york028	40.793	-97.7499	NE
US10york029	40.8584	-97.5774	NE
US10york031	41.0261	-97.7034	NE
US10york032	40.9538	-97.5226	NE
US10york033	40.9234	-97.6173	NE
US10york034	40.751	-97.5785	NE
US10york035	40.8003	-97.622	NE
US10york036	40.734	-97.598	NE
US10york037	40.8587	-97.6075	NE
US10york039	41.0079	-97.605	NE
US10york040	40.8587	-97.6075	NE
US10york041	40.8987	-97.5928	NE
US10york042	40.9303	-97.7973	NE
US1COLG0001	40.8642	-102.8747	CO
US1COLG0002	40.6421	-103.2376	CO
US1COLG0003	40.6825	-103.4289	CO
US1COLG0004	40.6252	-103.2238	CO
US1COLG0005	40.6792	-102.8384	CO
US1COLG0006	40.7023	-103.1945	CO
US1COLG0007	40.7024	-103.2005	CO
US1COLG0008	40.6286	-103.2269	CO
US1COLG0013	40.8685	-102.8054	CO
US1COLG0024	40.5689	-102.7121	CO
US1COLG0030	40.6129	-103.2291	CO
US1COLG0031	40.8348	-103.0177	CO
US1COLG0033	40.5376	-102.8336	CO
US1COLG0035	40.6142	-103.2283	CO
US1COLG0040	40.5147	-102.9906	CO
US1COLG0044	40.6424	-103.24	CO
US1COLG0045	40.9036	-102.9804	CO
US1COLG0048	40.8736	-103.0571	CO
US1COLG0049	40.629	-103.209	CO
US1COLG0055	40.6609	-103.2212	CO
US1COLG0056	40.7595	-103.0661	CO
US1COLG0059	40.6309	-103.2047	CO
US1COLG0060	40.6183	-103.2157	CO
US1COLG0061	40.5537	-103.4859	CO
US1COLG0065	40.7385	-103.0567	CO
US1COLG0066	40.5863	-102.8382	CO
US1COLG0067	40.8606	-102.9614	CO
US1COMR0001	40.2469	-103.624	CO
US1COMR0002	40.2567	-103.6494	CO
US1COMR0004	40.331	-103.6132	CO
US1COMR0006	40.2581	-103.6516	CO
US1COMR0007	40.2538	-103.604	CO
US1COMR0008	40.2342	-103.6015	CO
US1COMR0010	40.2569	-103.6479	CO
